User_ID,Subscription_Type,Join_Date,Churn_Flag,Age,Gender,Monthly_Viewing_Hours,Genres_Watched,Support_Tickets,Discount_Used,Payment_Method,Auto_Renew_Enabled,Last_Login_Date,Number_of_Devices
8fc214c6-dfb6-49b5-96d9-52b8bc1fe6ec,Basic,3/6/2024,0,52,Other,34.9,7,2,Yes,Credit Card,No,11/4/2025,4
31fac8a2-7fd9-4e9e-910e-9fcf8b420c1a,Premium,8/6/2023,0,61,M,37.5,4,2,Yes,PayPal,Yes,8/4/2025,1
1c0abbf8-4bab-430f-af4a-375408e3ca04,Free Trial,6/8/2023,1,51,F,43.2,8,1,Yes,Credit Card,No,2/5/2025,2
87ddbf0f-69a3-4b2c-ada4-c56f865ad75f,Premium,11/1/2025,1,50,M,26.6,6,1,Yes,Mobile Money,Yes,11/4/2025,5
d59d9fa4-dc9c-4ea5-894f-4a8af19fe715,Free Trial,10/10/2023,1,38,M,54.9,2,1,No,Credit Card,No,1/5/2025,3
75cab6b8-fb1a-4ed3-b177-74a08766d3e3,Free Trial,3/8/2024,0,34,Other,44.3,4,0,Yes,Credit Card,No,23/04/2025,5
0d72ae42-b21d-453a-a9d6-4311f9dafc8d,Standard,28/05/2024,1,39,Other,41.1,0,1,No,Mobile Money,No,1/5/2025,3
a9a7d4c5-c199-4e81-99c0-11c1542c8b5b,Free Trial,1/12/2024,0,65,F,57.9,6,1,Yes,PayPal,No,25/04/2025,2
82ed9591-e1fc-4022-9d55-f2b3a464954c,Premium,19/11/2023,1,54,F,38.2,0,2,Yes,Mobile Money,Yes,6/4/2025,3
23568daf-cd9b-4e2d-90bb-62d307feae90,Basic,1/6/2023,1,32,Other,37.3,7,0,Yes,Mobile Money,Yes,2/5/2025,1
adfe264d-767a-440a-8340-a2da52c1edbf,Free Trial,15/07/2023,0,52,Other,32.7,9,3,No,Credit Card,No,21/04/2025,5
3d69f2fd-76cc-46ef-8a41-b96358a41f47,Standard,21/10/2023,1,45,M,45.1,7,0,No,Credit Card,Yes,30/04/2025,5
a3b4404b-23a0-45f3-8a38-0fa865b8d549,Premium,11/5/2024,0,24,Other,44.6,2,1,No,Mobile Money,Yes,20/04/2025,2
a0ea62f2-f80c-4234-8935-bc2c65037b8b,Free Trial,24/04/2025,0,49,F,30,4,1,Yes,PayPal,No,10/4/2025,5
710091da-78ae-4d3a-90c4-5eebc34560e9,Premium,1/4/2024,1,28,M,37.3,8,2,Yes,Mobile Money,Yes,15/04/2025,2
bbfc9573-5122-4b41-8ca7-296c6712aa63,Standard,22/08/2024,0,27,F,30.1,5,2,Yes,PayPal,Yes,21/04/2025,4
76742731-d753-4a29-b96b-4c7244e53d05,Standard,26/02/2024,0,26,M,29.4,5,3,Yes,Mobile Money,No,27/04/2025,1
9b00d2ae-d907-448c-ad8c-258d2dd450fa,Premium,24/03/2025,1,31,Other,14.1,6,1,Yes,Mobile Money,No,17/04/2025,3
f0c5dfd7-3fa9-42a9-bf8d-ba08080cbde1,Free Trial,20/04/2025,0,30,F,36.5,2,1,Yes,PayPal,Yes,20/04/2025,3
0728ea7a-c797-4b6c-9d75-5ff21278ce01,Basic,29/11/2024,0,42,M,14.5,4,2,No,Mobile Money,No,1/5/2025,3
d85fb736-e18e-46ec-a5da-0563c88b30bc,Standard,10/3/2025,0,19,M,33.1,7,0,No,Credit Card,No,26/04/2025,4
5c5c68a0-67fd-4761-bcc4-81ac75d30d73,Free Trial,10/8/2023,1,52,Other,30.8,3,1,Yes,Mobile Money,No,17/04/2025,1
4a272f8d-3881-42b3-88a6-598798a955cd,Free Trial,8/12/2023,0,24,Other,55.8,6,1,No,Credit Card,Yes,7/4/2025,5
78294218-892a-41ee-be79-ca301546876f,Basic,9/2/2024,1,38,Other,24.8,2,2,No,PayPal,No,14/04/2025,5
e25c6216-424c-491d-94d3-1e661f71daf4,Standard,11/1/2025,1,35,F,28.6,8,1,No,PayPal,No,22/04/2025,1
d174b6af-61cb-46a3-8a29-ee25766afe5e,Standard,8/5/2023,0,20,M,34.3,10,2,Yes,Credit Card,Yes,12/4/2025,1
94b61235-51d9-42a3-b45a-9aab2d8e0ca9,Free Trial,16/08/2024,0,59,Other,31.3,5,0,Yes,Mobile Money,Yes,20/04/2025,3
4645f74f-fd0a-48b1-87fa-d693e5d4e96d,Free Trial,10/7/2024,0,56,F,60.5,4,1,Yes,Credit Card,Yes,20/04/2025,5
bb3003cd-bbd6-4c51-9bd3-0ac468cd5ac3,Basic,27/09/2024,1,58,F,22.9,4,1,Yes,Credit Card,Yes,4/5/2025,1
911c6e25-5f4b-48aa-ae76-eff28031f1f4,Basic,8/9/2024,0,66,F,34.3,8,0,No,PayPal,Yes,23/04/2025,5
68eb58a8-3d67-438b-b5ba-ae0195e5b598,Standard,3/3/2025,0,28,Other,45,9,1,Yes,Credit Card,No,3/5/2025,1
9192264f-7007-436c-a90d-0e18ab3508f1,Premium,7/8/2024,0,56,Other,53.2,7,1,Yes,Mobile Money,Yes,30/04/2025,2
c2932bae-eaa7-48d8-ad25-31f11b26b879,Standard,1/4/2024,0,41,M,34.3,7,0,Yes,Credit Card,No,14/04/2025,3
de355765-176a-4df3-b14a-f5e48b0c5cf3,Free Trial,4/4/2024,0,63,M,11.2,3,2,No,PayPal,Yes,15/04/2025,1
87f4af08-42a1-4b62-8a6c-ffd518aa3b3b,Standard,13/02/2025,1,36,Other,37.7,8,0,No,Mobile Money,No,25/04/2025,4
0143b3d1-3418-4c9d-b43a-e8d7da0ae066,Premium,12/5/2023,1,21,F,60.3,7,2,No,PayPal,No,14/04/2025,1
dbb7ee94-db6c-4349-b10d-ffc066e238d9,Basic,23/01/2025,0,43,F,44.2,2,2,No,Credit Card,Yes,22/04/2025,2
a62fccc8-b6b6-4bf9-b46f-0eda1db8bf06,Premium,25/05/2023,0,55,F,43.5,5,1,No,Credit Card,Yes,21/04/2025,4
935781ef-19ef-4581-bd55-2f81483011b7,Premium,29/07/2023,0,59,M,24.1,7,0,Yes,PayPal,Yes,1/5/2025,4
a893c4e8-cf6a-4bfc-86a7-8905e2a1f08b,Premium,28/09/2023,0,49,F,22.5,6,1,No,PayPal,Yes,12/4/2025,1
3c72b0f1-6008-47f0-a345-839ddf135c3c,Basic,14/04/2024,1,56,M,40.3,1,1,No,Mobile Money,Yes,20/04/2025,2
dc13a56b-1c73-4f81-9cb8-7d7ecbbe07a6,Premium,21/03/2024,0,62,M,18.6,3,2,Yes,PayPal,Yes,30/04/2025,4
3fc01f43-1494-4164-995e-9aabc9f024ef,Premium,1/3/2024,1,63,F,51.7,4,1,Yes,PayPal,No,23/04/2025,3
8147f79c-45ba-4034-bb49-f5a6a47a304e,Premium,4/7/2024,1,53,F,27.3,4,1,Yes,Credit Card,No,1/5/2025,3
5fdd2eb1-8617-45f2-b89c-15665dba8e36,Free Trial,8/12/2024,0,57,Other,39.6,3,0,No,Credit Card,No,9/4/2025,5
c53827f1-e5d5-4bf7-b756-1cfb0bb696b1,Premium,4/6/2024,1,54,Other,11.7,7,1,Yes,PayPal,No,23/04/2025,5
55f13bad-4067-4502-abac-dd54ad479ed8,Basic,17/02/2025,1,50,F,34.1,9,1,No,PayPal,No,16/04/2025,2
596d2eb8-65a5-42ff-87c4-05679f39308f,Premium,13/05/2024,1,53,M,22.2,4,2,Yes,Credit Card,Yes,18/04/2025,4
ddedaece-0759-432b-b97a-c4d0266d9d74,Premium,11/7/2023,1,20,M,5.2,3,3,No,Mobile Money,Yes,13/04/2025,3
171c6692-16b0-4701-8f1f-d943664cf897,Basic,12/5/2024,0,26,M,48.1,4,0,No,Mobile Money,No,18/04/2025,3
0e7ee466-6e6e-4c3b-a958-a4f73563e919,Premium,19/02/2024,0,25,M,64.6,4,0,No,Mobile Money,No,4/5/2025,2
088f50eb-cbaf-473e-b54a-bc16c3811ab7,Basic,23/11/2023,1,50,M,56.9,6,0,No,Mobile Money,Yes,25/04/2025,4
e4893418-9255-4226-bafc-fcfa4fa0e9fe,Premium,7/9/2023,0,23,Other,50.2,3,2,Yes,Credit Card,Yes,3/5/2025,2
30c45e69-2f03-47a8-8e65-0557e2faa884,Basic,30/06/2023,0,58,F,33.8,10,2,Yes,PayPal,Yes,6/4/2025,1
85c63554-aeb1-436c-8431-2bc5b9a72f37,Premium,26/07/2023,0,56,Other,52.1,5,0,No,Mobile Money,Yes,29/04/2025,3
306371c0-f743-4ad5-9ed2-82ed24829559,Premium,8/1/2024,0,21,M,58.4,5,3,Yes,Credit Card,No,10/4/2025,2
c7b4db1d-92c6-4f79-8468-951d2ef9869e,Free Trial,30/12/2023,0,30,M,42.1,3,0,No,PayPal,No,20/04/2025,2
ee55c59d-de20-4093-bd5f-813483467238,Free Trial,22/12/2024,1,66,M,22.2,2,0,Yes,Mobile Money,Yes,8/4/2025,1
58cab762-2160-4e34-b4c2-7bb888bc7e8d,Premium,7/4/2025,0,19,M,32.5,7,2,Yes,PayPal,Yes,26/04/2025,5
bae2ad8e-07d0-4246-8d35-aabb6b901603,Premium,14/08/2023,0,22,F,65.5,5,2,No,Mobile Money,No,17/04/2025,3
9d6e108e-ad19-4728-869b-9e2472e4cd6a,Standard,5/4/2024,0,61,M,38.9,4,1,No,PayPal,No,15/04/2025,2
